word WORD_AVERAGE_FIX_PUPIL_SIZE WORD_FIRST_RUN_FIXATION_% WORD_THIRD_RUN_FIXATION_% WORD_THIRD_FIXATION_Y WORD_LAST_FIXATION_Y WORD_SELECTIVE_GO_PAST_TIME WORD_SPILLOVER
haar 0.9406716670611153 6.2611735149010564e-06 9.175481075570281e-08 0.005344899779715632 0.13858326202916488 0.09829598208596552 0.025904349250851097
louche  0.03253472664712629 2.3648710153106736e-07 0.0 0.0 0.004939285259152724 0.004169018187114275 0.002874619963953467
advocaat 0.06985259152724427 4.869922991498115e-07 2.8946458155072913e-08 0.0022687469278523187 0.00978754392033352 0.011252708041289665 0.0038795536055635455
verongelukte  0.035162810173132594 3.9724007354949116e-07 0.0 0.0027304338327659343 0.006865954231826541 0.007249358262484298 0.0
meisje  0.22546632926141016 1.642848040197346e-06 0.0 0.0038773689672122196 0.03661308234266053 0.02689653916874511 0.003611935407526079
bleef  0.71288465109505 4.978972855868485e-06 1.2379617324182126e-07 0.006264996632015875 0.11188607110997828 0.08365708460012015 0.02298239545595223
wees  0.32272783047206394 2.1804511278195497e-06 3.4226000837444705e-08 0.003400207540643376 0.046335087112454265 0.040466784394400046 0.013947095341258715
cent  0.09938041835824428 7.478745289373551e-07 2.5669500628083527e-08 0.0006570299841613719 0.02089734020280726 0.011294580276356752 0.003093083799086093
achter 0.09552598809372098 5.709188224799287e-07 7.737260827613828e-08 0.002273662364142803 0.016086038340403064 0.013719528846328898 0.003358881465164121
hulp  0.1597234611953613 1.3592091609168196e-06 0.0 0.0 0.02844999908973403 0.01959620601139653 0.003704782537457445
ons 0.23944091463525644 1.6022501775018659e-06 0.0 0.0007839210617342387 0.03330335524040124 0.02813632143312276 0.002900107411385607
rode-kruisziekenhuis  0.16658331664512369 1.8533015347084418e-06 8.811374683682572e-08 0.009691419832875166 0.028380636822079412 0.030368293615394417 0.004134428079884942
tadminster 0.393076571574214 3.969669937555755e-06 2.474102932876987e-07 0.015485262793788344 0.07284002985672416 0.08433614302099074 0.01614811848021992
tien  0.10437260827613828 7.542463907953906e-07 2.1846383513262575e-08 0.0005252234702980211 0.020381947605090205 0.010762984944200695 0.0038322197746181435
hiervandaan 0.06559194596661144 7.302153689308016e-07 0.0 0.0018660452584245116 0.013535291012033717 0.013395474157548836 0.00027125926195634365
terwijl  1.6263545485991007 1.2755011014218352e-05 1.5001183345773635e-07 0.01637896193267673 0.2542837117005588 0.20712010049336416 0.0372863150612609
woorden  0.7621928671557829 5.777822279670121e-06 3.0220830526679894e-08 0.0011909920078646981 0.1143512534362541 0.08740191884068525 0.03198674652733529
zei 0.4291879881301316 3.05558084072166e-06 2.6033607019971237e-08 0.002330462961277285 0.06719419614411327 0.0468732363596643 0.006329989622967831
hielden  0.05569007263922518 4.498534471772653e-07 0.0 0.0 0.0039276156492927235 0.006674070163301717 0.0004023375630359191
mooie  0.2322745544248029 1.5918731453330661e-06 2.5669500628083527e-08 0.0007664439549236287 0.02619108303446266 0.024444282619381384 0.014866463980775183
oude  0.36734420797757106 2.5889784995175585e-06 3.7138851972546383e-08 0.000408709424893954 0.044783447723424775 0.039458209688871086 0.011061552185548617
huis 0.3929242112545286 2.8565966975550265e-06 4.9336416100784645e-08 0.001964353984234193 0.054085637823372 0.040388501520144185 0.008003058493691857
rok  0.029646452693477033 1.2252180087021429e-07 0.0 0.0 0.0026250250323144424 0.0031786488011797047 0.0
stevig  0.1713281326803692 1.1671430391960532e-06 1.4928362067396095e-08 0.0012392361047898197 0.026149028746199635 0.023987329097562307 0.0058967030166214565
tweed  0.039599300915727574 1.7386080212638133e-07 0.0 0.0 0.0032312621748074788 0.004804383840958328 0.00241948697409383
gebogen  0.056527062207577056 3.0475705001001296e-07 1.0559085364743577e-08 0.0002805439749494802 0.008337490214640718 0.00684520016748894 0.00030949043310455314
bloembed  0.07209268328205502 5.25223470298021e-07 4.5149192594075985e-08 0.003563509257405014 0.009879480784285168 0.014502357588887472 0.0027526443226710846
richtte  0.15321050811046988 9.717999599482967e-07 2.5669500628083527e-08 0.0003124032842396548 0.018033279324218537 0.01819257587066941 0.006309963771414007
wij  0.8436111525787836 5.510204081632657e-06 2.821824537129749e-08 0.0025935298294161553 0.10504414790001632 0.09511733328478582 0.03491962351399079
dichterbij  0.0766430300933933 6.200731853847693e-07 0.0 0.00045804584099473866 0.007454168107921134 0.010103952374883941 0.005011924484334323
kwamen 0.1122885907262102 7.762748275045968e-07 0.0 0.0001751351744979883 0.014819494256221668 0.012745544248029273 0.006016858125944401
hallo 0.06907613464654372 3.9305285004278253e-07 1.3653989695789109e-08 0.0008924247665167762 0.007492399279069344 0.006191629194050502 0.0056673159897322
onze  0.4554861730597681 3.1507946622002952e-06 3.076699011451146e-08 0.0019264869194778715 0.07510240492271839 0.051324437000491545 0.024577181452420396
gewonde  0.03689914252944711 2.2665622895009925e-07 6.954432085055253e-08 0.0030461140745325784 0.004323581350470607 0.008805913087804257 0.003104006990842724
held 0.03053911412914854 1.2343206684993355e-07 2.694387299969051e-08 0.0014007172895920187 0.0034883212874802015 0.004422072129476233 0.000704545868302718
meneer  2.373336161226311 1.7520253418048754e-05 3.7703216879972326e-07 0.022941069380472974 0.38145369476961166 0.28151249795190153 0.12345755429736568
howard 0.9128111198092083 6.271550547069854e-06 3.8267581787398273e-07 0.014383294798740193 0.13550747328369353 0.11365581022774855 0.03258934260590945
juffrouw  1.6991751169691782 1.260008374447015e-05 7.926596151395437e-07 0.032212674543501615 0.23047151777749472 0.206280835260063 0.10802308434524568
howard  1.5528198401572941 1.0860929563618494e-05 3.2824191228677013e-07 0.015378215514573355 0.20275482896102254 0.1856196180523949 0.06405905805676419
drukte  0.08250605326876513 4.760691073931803e-07 7.664439549236286e-08 0.0010702907389539224 0.009676127364415883 0.009858180560359737 0.0031986746527335286
hand  0.7835073640517758 5.2400371388519725e-06 1.0286005570827796e-07 0.006819348613664913 0.1364750860201351 0.09158550128347503 0.022640135447577783
haast  0.3183102914671667 2.2552749913524735e-06 1.2106537530266342e-07 0.003255839356259899 0.04510422545467787 0.03535655118425604 0.01497023430246318
pijn  0.07737715960603689 4.0452220138724527e-07 0.0 0.0 0.012381619909337508 0.007063664002621566 0.0016767099346429028
deed 0.21119111944510185 1.3573886289573812e-06 0.0 0.0012774672759380292 0.04174170292559486 0.023892661435671505 0.005974985890877314
indruk  0.3238633872817638 2.174079265961515e-06 6.062371424930364e-08 0.0020945220193340493 0.04381365034863188 0.034409874565348 0.00841267818456553
buitengewoon  0.32765783101822354 2.8913688579803013e-06 6.335451218846146e-08 0.008979045677146863 0.0488405031950336 0.054554060696535525 0.028718891660143093
blauwe  0.033382184274244935 1.744069617142129e-07 0.0 0.0 0.00669591654681498 0.004818948096633836 0.0016621456789673943
ogen  0.6700974530757887 5.090753518178012e-06 1.3653989695789109e-08 0.0017520799577636587 0.10845964790911909 0.07817728340221013 0.022469005443390557
zon  0.03987693203954196 2.301152396730325e-07 0.0 0.00017622749367365143 0.005248047479473501 0.003253290611516685 0.001292577691201369
gebruind  0.033661035154472135 1.7386080212638133e-07 1.3653989695789109e-08 0.002372153143148428 0.008033097271022593 0.004382020426368585 0.002991134009357534
gezicht 0.3664710990551439 2.6816435762529808e-06 1.4928362067396095e-08 0.0015434469952120009 0.05745416810792112 0.03997706129731107 0.011054270057710864
onaardige  0.026021773562234885 1.2252180087021429e-07 0.0 0.0 0.006397167252271113 0.003528190937391906 0.0017750186604525843
veertig;  0.031761455697354765 1.9752771759908245e-07 0.0 0.000957963917056564 0.009252125471062644 0.005406979919532488 0.0006244424620874219
lage  0.020388137413752297 1.2215769447832658e-07 1.0559085364743577e-08 0.0009284712993136594 0.005522947805348723 0.003093083799086093 0.0003804911795226565
stem 0.25347676090953775 1.7147590525951677e-06 1.929763877004861e-08 0.001305139361721495 0.04110633727175081 0.028819020917912212 0.00481530703271496
diepe  0.0848543938538841 8.321651586593601e-07 1.4564255675508384e-08 0.0017020153288790987 0.019011997305612705 0.01142019698155801 0.003045749968140691
tonen  0.11404267326912924 7.349487520253418e-07 0.0 0.0 0.02074259498625498 0.013846966083489596 0.000720930655937665
man  1.084013289883304 7.364233829124872e-06 7.682644868830672e-08 0.002136394254401136 0.16519925722296044 0.1163829671029875 0.029168563054124415
leek;  0.029974148446175974 1.6985563181561654e-07 0.0 0.0 0.008225891605527134 0.003997888182927051 0.0021063554770704
groot  0.22810932294416428 1.542900835624169e-06 1.7113000418722352e-08 0.0012798339674852993 0.034299732381801964 0.0287898924065612 0.009625152469551602
fors 0.02335742503959657 1.0886781117442518e-07 0.0 0.0 0.007238981230315499 0.0026688998525369115 0.00030949043310455314
voeten  0.04852992044275337 4.642356496568297e-07 0.0 0.0017750186604525843 0.012426769101931584 0.008396293396930583 0.001937046004842615
navenant 0.032412441515410804 2.0826885615976987e-07 0.0 0.0010227748548125761 0.010424548052941069 0.00805039232463726 0.002485026124633618
gestoken  0.09317908572884996 5.738316736150303e-07 0.0 0.003101640299295454 0.019620237033261118 0.01125999016912742 0.0009630614065429918
stevige  0.030662673633235632 1.5074004624151177e-07 0.0 0.0010269620783192848 0.009404321942871706 0.0075096943326840105 0.0020189699430173498
schoenen 0.035214549691419836 2.2811265451765004e-07 0.0 0.0 0.009826867410657395 0.005199439276156493 0.0
merkte  0.7764204882666714 6.113710426186531e-06 5.079284166833548e-08 0.0035103497241894084 0.12916091681989472 0.09804292814360356 0.02027344390030767
gauw  0.2709170019479692 1.958892388355878e-06 1.9843798357880172e-08 0.003133135502193741 0.04621820896065829 0.0311183527826831 0.011128911868047844
meestal  0.16033515993373262 1.0184055781099237e-06 0.0 0.0006755994101476452 0.017999599482968927 0.018030548526279378 0.00488994884305194
telegramstijl  0.039584900507928414 3.4790365744870656e-07 0.0 0.0005609058967030166 0.002057201114165559 0.008842323726993027 0.0038267581787398276
sprak 0.18636239509184585 1.3998070236122997e-06 0.0 0.0 0.026667152141855856 0.022661981831091044 0.00511569480602232
onkruid  0.0325635456680442 1.873327386262266e-07 1.2925776912013691e-08 0.0001747710681061006 0.0015605599956307233 0.004828050756431029 0.0031149301825993555
tiert  0.03948036556281745 3.133135502193741e-07 1.2925776912013691e-08 0.0008117752007136484 0.0019838336762001856 0.008611116168144332 0.0031349560341531794
welig 0.03239454568624952 1.7495312130204444e-07 0.0 0.00021282018605836626 0.0016348376995758162 0.004016093502521437 0.0
bijhouden 0.03396291576398623 2.403102186458883e-07 0.0 0.0013823299168016895 0.0030109778077154143 0.004915436290484079 0.0010941397076225674
u  3.58391742067032 2.367984124961314e-05 8.829580003276958e-08 0.0033907407744542956 0.49596479091190415 0.375233483223798 0.0767590890058075
werk  0.11583225618525733 8.929709261046078e-07 0.0 0.0 0.019646270640281092 0.013697682462815634 0.00561634109486792
zetten 0.21218117934060332 1.4509639716725226e-06 0.0 0.0 0.0227136849387391 0.019530666860856742 0.0064210162209397586
alleen  1.9769880026943873 1.4115676600702719e-05 3.160443481585319e-07 0.012482113273498517 0.2845136448870363 0.23514901054088005 0.057958455460685614
heerlijk  0.031721859127236976 1.5911449325492906e-07 0.0 0.0 0.003914143712792878 0.0035300114693513442 0.0023830763349050594
mezelf  0.30333825483806365 2.0704909974694606e-06 2.275664949298185e-08 0.002045731762821096 0.04604744306286297 0.03638333120937938 0.008607475104225455
nuttig  0.050569826503304265 3.699320941579129e-07 0.0 0.0 0.007832656702288408 0.006564838245735404 0.0014582460995102768
maken 0.5848411949971781 4.25003185930929e-06 6.171603342496677e-08 0.0024580822516339276 0.0860237761473903 0.0657357679914071 0.026825538422327003
antwoordde  0.7280650111962715 5.698447086238599e-06 1.3399115221467713e-07 0.006102969287625845 0.10657048189480971 0.09519925722296055 0.03384186859400317
zeg  0.31535496732145135 2.193012798339674e-06 2.4031021864588832e-08 0.00039287079684683865 0.04765479072985125 0.04136066558648437 0.005627264286624552
niet 3.7165455770176044 2.6896721221941013e-05 5.170310764805476e-07 0.02138815561907189 0.5423437528445813 0.41075206175244405 0.0991589142347394
gewaardeerd 0.03273287334559158 2.3175371843652715e-07 1.2925776912013691e-08 0.0011238143785614156 0.005029583644340877 0.0053050301298039285 0.0038959383931984927
later  0.5877635857197474 4.588468750568918e-06 5.6618543938538845e-08 0.003914143712792878 0.08380946312512515 0.06939321669791913 0.02097798976861039
spijt  0.3611583498698319 2.640681607165614e-06 8.9024012816545e-08 0.0032136030148009254 0.05296601066831728 0.042216315607420486 0.00816326530612245
van 1.0343158076790038 6.671521418558509e-06 4.715177774945839e-08 0.0017285950954869012 0.14454623240910985 0.09515010286005571 0.01737697755284094
cynisch 0.02208609295636185 1.2325001365398968e-07 0.0 0.0005419723643248557 0.0038253017531722764 0.0037193467931329535 0.0005461595878315644
lachend 0.06271579675581206 3.6592692384714804e-07 1.7659160006553915e-08 0.0012339565621074476 0.010909173660543609 0.008514627974294088 0.004309199147991043
drinken  0.030302608822297874 1.9097380254510366e-07 2.931056454696062e-08 0.002034990624260409 0.006032150594403684 0.004462123832583881 0.000342260008374447
thee  0.3299944655828433 2.2283311183527836e-06 3.531832001310783e-08 0.0009457663529283257 0.05014509639716723 0.04069799195324874 0.016890895519670848
vandaag 0.10469045495093666 8.268856159769884e-07 1.2925776912013691e-08 0.001989841431666333 0.016200731853847697 0.01564565165941488 0.00675781463343589
binnen  0.6874210344262595 4.963134227821368e-06 2.1846383513262575e-08 0.004863915236031968 0.11524258588359519 0.0794461941779388 0.01892078865444483
buiten 0.19769125598499881 1.5538240273808003e-06 0.0 0.0010599137067851226 0.04492927233337583 0.026648946822261464 0.00835078009794462
mooi  0.10426732691292395 6.499299095195615e-07 0.0 0.0 0.018564510549982708 0.010502648874000983 0.006095141000200258
opgesloten  0.03080522128565967 1.9953030275446487e-07 0.0 0.0 0.007950991279651914 0.0044147900016384784 0.00029856724134792186
zitten 0.3600821059913707 2.4919441460794844e-06 6.317245899251762e-08 0.001702379435270986 0.05915964244752318 0.03737188006335451 0.012832929782082324
ga  0.3186792586793861 2.083234721185531e-06 3.0038777330736045e-08 0.00114857361320978 0.057359864552422236 0.03821478636057456 0.007345846456334541
mee 0.18455884869558886 1.4019916619636254e-06 1.2925776912013691e-08 0.0007753645615248776 0.029661927215132257 0.021469533397658797 0.0035791658322561854
hebt  1.3325268437437419 9.401227038540653e-06 7.427770394509277e-08 0.0052201933404940936 0.19978809007992124 0.14200695443208505 0.034795827340748965
vandaag  0.20926969360447123 1.6068015074004622e-06 3.185930929017459e-08 0.0017344207977571047 0.041437127928780786 0.02599355531686359 0.00799941742977298
genoeg  0.3284782719510641 2.580239946112254e-06 6.171603342496677e-08 0.0020275264432267105 0.06381346829543591 0.03975313586630013 0.007988494238016348
tuin  0.08012647235522219 6.109705255875767e-07 1.6020681243059224e-08 0.0009270148737461085 0.021226856487465636 0.012394181579857635 0.003102186458883286
gedaan 0.5205264978426696 3.869722732982577e-06 2.0207904749767883e-08 0.002376886526242968 0.09201259808115932 0.062154781627191465 0.013049573085255511
arbeider  0.030287279943199404 2.033534198692858e-07 1.2925776912013691e-08 0.0009217353310637369 0.009194596661144387 0.0049864370369021825 0.0004077991589142347
loon  0.027378980137996323 1.6421198274135704e-07 0.0 0.0009162737351854212 0.008266671521418559 0.002761746982468277 0.0015711190809954668
waard' 0.02639831418740556 1.3508347139034026e-07 0.0 0.0009231917566312878 0.007376613446449053 0.0038922973292796156 0.002372153143148428
zoals  1.276917329643722 9.348431611716944e-06 1.0904986437036904e-07 0.008208778605108413 0.1983686213111472 0.15037229878570518 0.032496495475978084
weet 0.45770745871943785 3.1868411949971783e-06 1.2798339674852992e-07 0.0019912978572338836 0.06941287844308106 0.050887509330226295 0.014276611625917092
mee  0.6746390613337218 4.383112745544249e-06 6.60853101276193e-08 0.003931074660015657 0.11129712902109992 0.07732709497715233 0.018684119499717818
laat  0.7453696772196837 5.280817054743402e-06 1.450963971672523e-07 0.009304192685102589 0.13348668280871664 0.09022192284585556 0.02440969251215205
laven 0.022132207030894427 1.6639662109268328e-07 0.0 0.0 0.007324182126017222 0.005272260554534035 0.0
voel  0.08050514300278541 5.10295108230625e-07 0.0 0.00027289774071983836 0.00729341513590271 0.00895155564455934 0.0028382093247646964
iets  2.5676097325638545 1.793533470480074e-05 4.4730470243405113e-07 0.01991534526388611 0.4032802344845167 0.30066995576107336 0.09919350434196872
voor 0.5444133881920297 3.517085692439332e-06 9.357534271514137e-08 0.004505088386826631 0.0804321942871707 0.05962788326749076 0.007722696571938321
ze 1.0433960203171364 6.562471554188131e-06 7.664439549236286e-08 0.0027992499408327114 0.13716615995193793 0.10392142584063063 0.020717653698410676
tuinhandschoenen  0.03805130259061698 2.8564146443590817e-07 5.71647035263704e-08 0.000619344972600994 0.0020289828687942617 0.01143476123723352 0.003020262520708551
uittrok 0.026440495912905752 1.6020681243059222e-07 0.0 0.00021209197327459083 0.001356660416173606 0.0045258424511642305 0.0015620164211982742
ging  1.7173947095341258 1.2127837754191774e-05 1.5201441861311877e-07 0.00987092428407581 0.27645815507291227 0.21180432922499953 0.0526825538422327
heen 0.14188057310346083 8.061315516393892e-07 4.2054288263030464e-08 0.0016579584554606856 0.01847038904767973 0.016494019552513246 0.002761746982468277
plek  0.11836097507691748 8.277958819567078e-07 6.007755466147209e-08 0.001139653006608531 0.01330262702761747 0.014247483114566075 0.004829871288390468
klaarstond  0.03468022356132462 2.4959493163902494e-07 0.0 0.0 0.0029720184237834297 0.005188516084399862 0.001671248338764587
schaduw  0.23805747419395948 2.042636858490051e-06 3.950554351981649e-08 0.0026272096706657687 0.036242786142110725 0.029798467112090152 0.004081632653061225
esdoorn 0.05793509803564601 4.287352764477781e-07 2.985672413479219e-08 0.0011001474630887144 0.007691201369040033 0.007704491252343935 0.001711300041872235
rieten  0.06360452584245117 4.957308525551166e-07 0.0 0.00044930728758943363 0.009883303901399989 0.008310728394836972 0.0030384678403029366
stoelen  0.11913561142565858 9.65610151286206e-07 0.0 0.0 0.018589633891022955 0.015620164211982741 0.00517759289264323
passen  0.1266079848531741 9.739845982996232e-07 2.312075588486956e-08 0.0008865990642465729 0.019900234848622765 0.01629558156893444 0.005172131296764915
tegemoet 0.09904968231717308 8.221522328824483e-07 1.4746308871452238e-08 0.00254983706238963 0.019176937501137834 0.015452675271714395 0.004045222013872454
john 0.8960177137759654 6.510040233756302e-06 2.678002512334104e-07 0.008752571501392706 0.13070381765551892 0.10986728322015693 0.020888783702597898
vergeten 0.4445977352582425 3.31209379380655e-06 6.826994847894554e-08 0.002682553842232701 0.05904112581696372 0.059820859655191246 0.009259225545704455
lange 0.041981612627209675 2.5960785741593695e-07 4.696972455351454e-08 0.00139416337453804 0.007612190282000401 0.005113874274062881 0.0035991916838100093
slanke  0.075380655027399 5.099310018387373e-07 1.1469351344462852e-08 0.0024131151122357953 0.015036683718982686 0.011285477616559559 0.00433832765934206
figuur 0.026679295090025305 1.4910156747801709e-07 1.1469351344462852e-08 0.0006599428352964736 0.00536128456735058 0.0027999781536164866 0.0016038886562653608
scherp  0.20595313950736405 1.4318483860984176e-06 0.0 0.0 0.02401791403448087 0.0277084964226547 0.007717234976060004
afgetekend  0.0323086893990424 2.4777439967958636e-07 1.1469351344462852e-08 0.0023814378561415645 0.00798904039760418 0.005006462888456007 0.0010340621529610953
heldere  0.16035942762475194 1.3692220866937323e-06 2.3302809080813414e-08 0.0006133372171348467 0.021373045203808547 0.022001128729814853 0.0074441551821442225
licht;  0.02311589506453786 1.1123450272169528e-07 1.1469351344462852e-08 0.0007926596151395437 0.005554078901855123 0.0020972528172732074 0.0
sterke  0.08079384296091317 7.293051029510823e-07 1.1469351344462852e-08 0.0027803164084545507 0.016715032132389084 0.014649820677601995 0.006127910575470153
sluimerend  0.02852804529483515 1.9588923883558776e-07 0.0 0.0007837390085382948 0.0071925576653498165 0.0054179031112891185 0.0017295053614666206
vuur 0.04452065393507983 2.898286879426169e-07 2.366691547270112e-08 0.0004343789255220375 0.010793751934315206 0.005647290138178376 0.000455132989859637
uitdrukking  0.39156684083089077 3.0251779569990355e-06 6.408272497223688e-08 0.005504924538950281 0.06599064246572849 0.05175590307487848 0.011536711026962078
scheen  0.5650165122248721 4.292814360356097e-06 1.3107830107957545e-07 0.0058493691856760545 0.09185730670501918 0.07259735294653098 0.020267982304429354
prachtige  0.12130812503413496 8.762220320777728e-07 0.0 0.0016450326785486717 0.022191192266380236 0.015853192302790874 0.008602013508347139
zachtbruine  0.0674179395219283 6.180706002293868e-07 0.0 0.002609550510659215 0.014693877551020413 0.010671958346228768 0.0015456316335633272
ogen 0.21259079903147698 1.4302099073349229e-06 2.0207904749767883e-08 0.0013477398095723572 0.034276247519525196 0.025061442953631052 0.009750769174752863
opmerkelijke  0.0755482896102241 6.377323453913235e-07 2.0207904749767883e-08 0.0030248138506071475 0.01870378124487975 0.014012634491798504 0.007726337635857197
heb  2.7611492654153547 1.852682553842228e-05 1.8278140872763023e-07 0.007017968650439659 0.41325765988821955 0.28665185967339657 0.05291922299695971
volmaakt  0.03175918003240547 3.559139980702362e-07 0.0 0.0 0.0017786597243714614 0.0038759125416446684 0.0035336525332702214
beheerst  0.06751624824773798 7.673542209033479e-07 0.0 0.0 0.004597571410366109 0.00888783702597899 0.0016020681243059222
gaf  0.5363663456461978 3.4504542227238824e-06 8.957017240437656e-08 0.0024573540388501524 0.07374847530448399 0.06064374010085747 0.014760873127127747
wilde 0.2227690837262648 1.5600138360428913e-06 0.0 0.0007575233483223798 0.026130823426605256 0.02368330026033607 0.006830635911813432
ontembare  0.028568697773489412 3.4207795517850324e-07 0.0 0.0 0.001671248338764587 0.005843907589797739 0.0017568133408581987
geest  0.05327695752698939 4.267326912923956e-07 0.0 0.0 0.0076964809117224045 0.005343261300952138 0.0017458901491015674
uitzonderlijk  0.14519080995466876 1.4549691419832875e-06 1.4928362067396093e-07 0.0055043783793624484 0.017650785559540503 0.02174989531941233 0.011503941451692184
gedisciplineerd  0.036418831582588435 4.6186895810955966e-07 0.0 0.0003502703489959766 0.0031613537475650385 0.0059986528063500156 0.004059786269547962
lichaam 0.04498110287826102 4.2545831892078864e-07 1.0704727921498662e-07 0.0009712538003604653 0.004715905987729614 0.0060368839774982246 0.0033042655063809643
alles  1.1986382967102989 9.180214458664814e-06 1.288936627282492e-07 0.006733055398787525 0.18791749349159814 0.14334686595423182 0.040951045895610695
geheugen  0.10875038686304138 8.152342114365817e-07 0.0 0.0 0.014698792987310893 0.012059203699320942 0.00342260008374447
gegrift 0.03790529592747001 4.904513098727448e-07 0.0 0.0 0.004399133426787307 0.006237142493036465 0.000491543629048408
begroette  0.10010422545467786 9.282892461177156e-07 6.517504414790001e-08 0.0036072020244315383 0.01725136084763968 0.013978044384569172 0.002022611006936227
vriendelijke  0.13165448123941817 1.0411622276029057e-06 7.081869322215953e-08 0.0027579238653534562 0.016115713011341914 0.01904458482768665 0.007236614538768228
welkomstwoorden 0.036088696317063844 5.641828542300061e-07 2.275664949298185e-08 0.0017249540315680241 0.005503650166578674 0.007001765916000656 0.004214531486100239
zachte 0.06874692785231845 6.155218554861731e-07 0.0 0.0 0.008140690709825411 0.007983032642138033 0.0025778732545649837
me 0.4424177938793716 2.884086730142549e-06 0.0 0.0007203844963498334 0.06177228786251342 0.04154818037830654 0.014322124924903057
uitermate  0.03411913561142566 5.048335123523094e-07 3.568242640499554e-08 0.002007136485280999 0.006798412496131369 0.005973165358917876 0.001953430792477562
tevreden  0.21332418212601723 1.608075879772069e-06 4.423892661435672e-08 0.0024245844635802584 0.03129621875512025 0.022368876185621438 0.005035591399807023
uitnodiging  0.09227610187696844 1.0160388865626538e-06 0.0 0.0024788363159715266 0.01795972983305722 0.018432886089315297 0.0023703326111889893
aangenomen 0.03544484698428881 3.657448706512043e-07 0.0 0.0 0.006704655100220284 0.004707895647108085 0.00025669500628083526
stoel  0.21138333120937938 1.778659724371461e-06 6.280835260062991e-08 0.0009989258861439314 0.03136467075679514 0.021292941797593258 0.005731034608312549
neer 0.08526279378834495 7.826466893626316e-07 0.0 0.0007877441788490596 0.019484061242695118 0.012736441588232082 0.0016220939758597463
kopje  0.5182349942653243 3.4067614556973565e-06 1.8387372790329333e-08 0.00029183127309799923 0.07001474630887147 0.05499644996267909 0.014571537803346139
thee;  0.022197746181434216 1.4473229077536456e-07 0.0 0.0 0.0012077409018915327 0.0023102550565275172 0.0005570827795881956
maakte  0.7692337380982722 5.694441915927834e-06 4.18722350670866e-08 0.005165941488102824 0.1173980957235704 0.0982431866591418 0.018753299714176483
rustige  0.12192224508001237 8.039469132880629e-07 1.638478763494693e-08 0.0020843270403611935 0.016157403193213057 0.01628465837717781 0.006295399515738499
opmerkingen 0.02919769156547543 2.0663037739627516e-07 0.0 0.00019971235595040872 0.001623550401427297 0.005774727375339074 0.0
namelijk  0.19375526588869268 1.317701032241621e-06 2.275664949298185e-08 0.00031677256094230736 0.032301698556318155 0.02201933404940924 0.0019479691965992463
alle  0.8816872690200076 6.191447140854558e-06 3.6046532796883245e-08 0.0010451673979136702 0.13680642283675293 0.09834877751278924 0.04879753864079084
opzichten  0.09927542828014346 8.678475850643559e-07 0.0 0.0009251943417866701 0.016608895119153814 0.013837863423692403 0.0053141327896011215
fascinerende  0.03885470334431721 3.8322197746181426e-07 0.0 0.0 0.004491616450326785 0.005965883231080122 0.0010194978972855868
versterkten 0.03743827486391524 2.8145424092919953e-07 5.061078847239163e-08 0.0012945802763567515 0.004371279287807897 0.0063736823899943566 0.002681643576252981
aandachtig  0.15634819494256222 1.2656338182016788e-06 1.8751479182217044e-08 0.0003821296582861512 0.0181543446995212 0.019346793132953448 0.006797866336543538
luisteren  0.028695224744670393 2.1209197327459082e-07 0.0 0.0 0.0034158641154945477 0.0029947750732764113 0.0006262629940468605
stimulerend 0.033549982704946385 3.6938593457008136e-07 0.0 0.0011101603888656266 0.005531322252362142 0.0061206284476323985 0.0
beschreef  0.09657042727885087 8.818656811520326e-07 1.820531959438548e-08 0.0010992371971089952 0.01190282000400517 0.012102896466347466 0.001365398969578911
humoristische  0.03352995685339256 3.7666806240783557e-07 0.0 0.0010549982704946385 0.00551147845400426 0.008472755739227003 0.0032642138032733165
wijze  0.11316153580076098 7.382257095523314e-07 0.0 0.0 0.014048134865007554 0.012197564128238272 0.0037557574323217246
voorvallen  0.07251894263503796 6.459247392087967e-07 1.5838628047115365e-08 0.0005423364707167434 0.008563054124415154 0.012445156474721913 0.0013144240747146316
herstellingsoord;  0.03440421271095414 6.187988130131624e-07 0.0 0.0047616013399115215 0.006801143294070526 0.016142656884341605 0.0003349778805366928
vlei  0.0600262702761747 4.573176282109632e-07 0.0 0.0006539350798303264 0.014077263376358569 0.007618926250250323 0.003306086038340403
gedachte  0.2838042381984016 2.1187350943945824e-06 1.9843798357880172e-08 0.0020391778477671174 0.05306377323453912 0.033545121884614684 0.010733856432849678
daardoor  0.17196682990769904 1.3406397349305466e-06 1.674889402683464e-08 0.002182817819366819 0.036362395091845835 0.020289828687942615 0.006502940159114493
gastvrouw  0.057104170838719076 4.937282673997342e-07 1.4928362067396095e-08 0.0003830399242658705 0.007559758961568572 0.007638952101804147 0.003672012962187551
prettig  0.06882247992863515 6.996304320122338e-07 0.0 0.0 0.010397968286333268 0.007904749767882175 0.006016858125944401
bezighield 0.032308671193722806 3.007518796992481e-07 0.0 0.0015643831127455442 0.007925867938611662 0.006939867829379745 0.0015656574851171511
want  0.7123015165031221 4.647271932858782e-06 3.531832001310783e-08 0.001775200713648528 0.09840157293961294 0.07407380436563564 0.016015219647180907
aardige  0.053803692038813744 3.777603815834988e-07 2.0207904749767883e-08 0.0018711427479109395 0.013666369313113292 0.008039469132880627 0.0030584936918567605
