word IA_DWELL_TIME IA_FIRST_FIXATION_DURATION IA_FIRST_RUN_DWELL_TIME IA_FIRST_RUN_FIXATION_COUNT IA_FIXATION_COUNT
футболист 0.12397559534169346 0.11478468824942717 0.12478556066845661 0.13014912921055377 0.12958613428363167
который 0.4624857470325518 0.429135710754788 0.4373510738389684 0.4715820210658046 0.49781323398396377
получил 0.13425082677508812 0.11988162808148871 0.1255197861895949 0.1287189189994488 0.13736130234064955
растяжение 0.19269747633563225 0.14733696584003758 0.1830974893338583 0.1673345946992834 0.17753300396857538
власти 0.26110575669570557 0.23070305037041328 0.23958355099924186 0.23725101679007196 0.26042763424313603
позволяют 0.18905009378202062 0.12984838329700085 0.1587631577761325 0.16018354364375847 0.18789989471126592
излишества 0.1713030398358875 0.13261395746538024 0.15191257144051193 0.14445123132160365 0.17105369725439382
создавая 0.17967785511675313 0.1324870349793918 0.16329306701815527 0.1573231232215485 0.17234955859723014
иллюзию 0.1727844201286974 0.13918052608257087 0.158743491021102 0.15160228237712856 0.16716611322588487
благополучного 0.25945402012835317 0.13071680030639532 0.20418025072654314 0.19593879892138313 0.24103020976755493
коврик 0.17118512452207568 0.14178452458622157 0.1533757643573116 0.14595593164787032 0.1636699873113577
твердой 0.17484664707682226 0.1409475598595391 0.16143039313979882 0.14451082341373303 0.16105126751437598
пластмассы 0.1835472356881825 0.1379236872986219 0.17412173257009933 0.16618744692579296 0.17938230609324804
пригодится 0.21412750875127748 0.14351920147942632 0.19456962652695625 0.17919342103302893 0.19771334467212012
подставка 0.21584496558477426 0.14150103653363558 0.18632952931855645 0.16618744692579296 0.19378526497664755
было 0.6771461493918172 0.6098824463975168 0.6436986965721528 0.6270577894313425 0.6596069220593398
родители 0.12886293303830326 0.11207227678899473 0.11601712428064404 0.12427930813581038 0.13748278934154048
пригрозили 0.21876106416664895 0.1466578192044855 0.19771596589511525 0.17919342103302893 0.20164142436759272
взять 0.16696304313972946 0.11825501622158441 0.1275360383042832 0.12427930813581038 0.16497934720984858
собой 0.2520069733567336 0.24098509384470476 0.24473221186394264 0.26156459037885676 0.2671094192921358
маша 0.1792834105633555 0.18568467444382344 0.1868925584686481 0.1979798280768142 0.19247590507815668
лень 0.10489009807074441 0.10071250553894183 0.10201425812424772 0.10693800932616243 0.11129559137172323
внимания 0.15659270482913626 0.1159466135076699 0.14451964701998812 0.15029125635028232 0.16105126751437598
наблюдателя 0.19878370169368323 0.13460282725404316 0.17170401916088238 0.17485809633061694 0.20295078426608354
должна 0.10910621606130763 0.10812369319940414 0.11149964333520304 0.11127333402857442 0.10998623147323239
ускользать 0.15427294542555905 0.12894656563339887 0.14776534447345743 0.15029125635028232 0.15712318781890341
даже 0.2276345911397155 0.21668611790876277 0.2209922533471383 0.21387601865232483 0.2212818228449556
малейшая 0.18476973100369237 0.1393816258547784 0.16075475815968884 0.1546265810526943 0.17414486649928462
идти 0.0945376499355001 0.0926533451868544 0.09470812691776469 0.10260268462375044 0.10213007208228721
стоянку 0.15635416915781725 0.13036400589632882 0.15045463664918918 0.14162060694545833 0.14795766852946737
сметать 0.22145651725255355 0.14786601828574483 0.1932051088220283 0.17052277162820495 0.19771334467212012
снег 0.23983814985831417 0.21023603407312072 0.21996862606273887 0.2072017043338349 0.22303663508004648
раскинувшийся 0.27305178295885185 0.13625650756079474 0.24192368998583855 0.23266242569611012 0.26318133959666323
вдоль 0.1292326633288477 0.1232363062884525 0.12958943873402912 0.12861463283822236 0.1296266299505953
реки 0.17354484479842539 0.1735518868029562 0.17256819549737837 0.17664585909449815 0.17949029453848442
состоял 0.16014688633178925 0.13382660996720058 0.1534751224426219 0.148846148116145 0.15712318781890341
двух 0.12614958977704968 0.1251599752167146 0.12760890090017743 0.11560865873098641 0.11391431116870497
лед 0.08206020554274521 0.06487075060176846 0.06609340807246543 0.0715105105552493 0.08423098728436058
каждом 0.10616030052051806 0.08509366378456132 0.10227921301840849 0.11849887519926106 0.12046111066115928
углу 0.09588537647845242 0.09727690033022114 0.09979526088565133 0.10838311756029975 0.10474879187926894
комнаты 0.1186834232647652 0.10964912891093827 0.1220117287610313 0.13150484930649703 0.12831727005210444
сидели 0.14547694254567117 0.13155195583097487 0.13964447696743007 0.13728528224304637 0.14141086903701305
две 0.127503279711785 0.12482248943982649 0.12945696128694872 0.11560865873098641 0.11522367106719582
но 0.11050675243458546 0.11889763089159706 0.11772082522250406 0.1179625463700967 0.11209200615534139
потребуется 0.23984165411946498 0.12313506055538607 0.18677332876627575 0.1893091786719902 0.24092222132231855
врач 0.10302355644267329 0.10271717105365705 0.102458057571967 0.10404779285788776 0.10605815177775979
будет 0.2351425013944808 0.19903561177751605 0.20353834969429804 0.20954069394991284 0.24092222132231855
лечить 0.14146954326751207 0.11660133591483278 0.11772608334798096 0.11560865873098641 0.1401015091385222
заболевших 0.2250822594566023 0.14112305246352091 0.16577565340403533 0.15751679752096898 0.2147350233525013
моего 0.11352508937249199 0.09836360453180076 0.11661989666485978 0.13150484930649703 0.1270079101536136
отца 0.07957549995201622 0.08458068540369144 0.08489154808910843 0.09393203521892646 0.0890364730973786
счет 0.11346545545466223 0.10328414715882903 0.10873748856357708 0.1054929010920251 0.11129559137172323
швейцарском 0.15711151991425507 0.1257741993306509 0.14120108697062456 0.14451082341373303 0.1597419076158851
банке 0.06513812844543415 0.06807763091386416 0.06680837656263636 0.07370051994100384 0.07070543451850653
берегах 0.1623911504249593 0.1254862578575039 0.13307837570631306 0.1287189189994488 0.15679922248319433
денег 0.13278715222282972 0.11386283019330071 0.1194427588851736 0.1258584985772388 0.13736130234064955
обороте 0.182262893237274 0.13995542126018443 0.17234632991719065 0.16590438448817843 0.17623714262573908
выросло 0.1721293077282914 0.14383657727909363 0.15637036924742292 0.1473116517438136 0.16457439054021222
благодаря 0.15693778233509334 0.1367088776712173 0.14771699703400748 0.14588144153270863 0.15679922248319433
союзу 0.15209231133749598 0.1198549075581227 0.12804368641850772 0.12299807815502883 0.14254474771199482
американским 0.23685559327110547 0.13932080883024228 0.1928325330739507 0.18449711723254325 0.22936745768202807
этих 0.12946437491266247 0.09807100088400399 0.10135589984213329 0.10154492498845402 0.1244026889122864
перемен 0.16283379393874714 0.12008203200673356 0.12835835449899557 0.1258584985772388 0.15939094516886695
будут 0.11432596674111893 0.10509181839841637 0.10410924554640186 0.10869597604397896 0.11792338219810483
обсуждаться 0.18750379244052182 0.12829859294177376 0.16438129412984237 0.15589291301044353 0.17753300396857538
париже 0.14803179483768236 0.13269411903547818 0.14426875931866165 0.14016060068828864 0.1464323317405038
летом 0.1405776780654954 0.12659515957719225 0.12955802655585544 0.12013765773281887 0.130881995626468
будущего 0.1921604022055697 0.1361009857646412 0.16665608212836902 0.15446270279933855 0.17623714262573908
микросхемы 0.2889442220604798 0.14609084309931353 0.21457372103609382 0.20665047748163817 0.27627493858157176
даст 0.11135441476348913 0.10333139516759335 0.10374971268100071 0.09826735992133845 0.10605815177775979
возможность 0.16896674277880905 0.13084323569950992 0.1424993659520123 0.14451082341373303 0.17152614670230285
уменьшить 0.18547341123408342 0.14584110362441632 0.16265580952529232 0.1546265810526943 0.17545422639777547
вес 0.10248088779042257 0.09791137359077073 0.09747028168939063 0.08815160228237713 0.0955832725898329
бытовой 0.23394982303788583 0.14106905473921885 0.1710283841807724 0.1632972304575183 0.21997246294646478
есть 0.20323067057233996 0.19536028729016042 0.1983875719219377 0.20282168556232585 0.20728382063119247
свои 0.11337004118613463 0.10232568755246685 0.1030542060838287 0.1011575763896131 0.10998623147323239
актуальные 0.13505889710081412 0.10319640085683812 0.11476521240573444 0.11849887519926106 0.13879214924003133
ловко 0.12455140077921245 0.10277116877795912 0.12605229089698292 0.12716952460408504 0.12569855025512272
гораздо 0.16002448310457376 0.12378282449292242 0.1322851499200833 0.12728870878834378 0.15161577711184906
позволим 0.20132607389773624 0.12865263987637304 0.16491885210067575 0.16161375385486348 0.19178747873977486
этим 0.12423527953644897 0.1103090005856248 0.11735808285194169 0.1144168168883989 0.12181096622661378
людям 0.11173502670708087 0.09913314168780187 0.10074623043618815 0.104405345410664 0.11662752085526852
уйти 0.08002994729283838 0.0816712796681311 0.08014858233425534 0.08009177182187924 0.08034340325585164
наши 0.08712994925399507 0.0830340263597963 0.08499971524177612 0.0843824024551942 0.08552684862719691
проекты 0.16390794219887225 0.12397654828732578 0.14152852478441344 0.13873039047718366 0.16457439054021222
станут 0.15048699086082548 0.12367594239945849 0.13334715469172975 0.1287189189994488 0.14254474771199482
поддел 0.19915343198422766 0.15556069399879313 0.17454566040075656 0.14451082341373303 0.16890742690532115
признает 0.19654742977506764 0.1150826499188364 0.17318776656818266 0.17774831279889158 0.19771334467212012
право 0.13829701883896944 0.12484273858643977 0.12970866843640147 0.12716952460408504 0.13748278934154048
каждого 0.15467249267501834 0.12510597749241248 0.13529259283083953 0.13873039047718366 0.1584325477173943
так 0.15476194355176295 0.16191217631982685 0.15989365475366638 0.16618744692579293 0.1623606274128668
ему 0.4467404254209924 0.4055684179000786 0.416436709036232 0.3922202523725102 0.4192921357414757
концом 0.204281948917586 0.15630991242348466 0.17202858890622932 0.14740103988200767 0.1806916659917389
судов 0.19632082088731462 0.13277365434330973 0.14614249574672278 0.13584017400890902 0.1820010258902298
узкой 0.2624309821933737 0.21425622031516858 0.23314705911676328 0.23699775039852214 0.26318133959666323
они 0.3870531444565264 0.3518113174776717 0.3609195082054755 0.3560627504730122 0.38269755136200434
ничего 0.2470633215686475 0.21333150928649525 0.22178049415726656 0.23266242569611018 0.26187197969817233
ножа 0.13206527442576074 0.11288899236906387 0.11814338730628417 0.11416355049684906 0.1296266299505953
эта 0.15392110531036352 0.11446167608936235 0.11833547960455071 0.11416355049684906 0.14664830863097653
новой 0.16491759975816914 0.1356287840157829 0.14026712096870786 0.1343950657747717 0.1597419076158851
замочки 0.21605964768896133 0.1534142844577849 0.17971228083689142 0.15751679752096898 0.1872384654841932
научная 0.17699346811869318 0.14171702743084397 0.14671877264152242 0.13150484930649703 0.1584325477173943
утро 0.08307601092862248 0.07843844426432832 0.07804908794740671 0.08959671051651447 0.09427391269134204
самый 0.25556115485938663 0.23547732596589124 0.24201642419879482 0.24422329156920874 0.2592532599011906
верх 0.14611502546644944 0.11218702195313666 0.12945696128694872 0.12427930813581038 0.13879214924003133
крыши 0.1638620794125826 0.13799118445399952 0.15758854717446774 0.14451082341373303 0.15319510812343082
мгу 0.05572789621189985 0.05846603598809156 0.057375982330513206 0.06213965406790519 0.05892119543208878
поднимается 0.14864350358243078 0.12451200252508945 0.14225428267491358 0.14740103988200767 0.15319510812343082
симпатичная 0.16787544208252464 0.1406910706691042 0.15874110096406704 0.15029125635028232 0.16105126751437598
играли 0.1495485866115953 0.1222597546610613 0.1270472374969629 0.12442828836613383 0.14384060905483115
похоронах 0.1978911602307427 0.1367355981945833 0.1734607793689184 0.15446270279933855 0.17494128128290276
разгружали 0.2635971634174072 0.14622138398950774 0.19466809687679634 0.18306690702143827 0.25139710051024544
вагоны 0.1776062834722261 0.1526276294665025 0.1583370447504719 0.13730018026607868 0.155503361140358
жили 0.16765565728227583 0.14215986443787812 0.14757277416378392 0.1144168168883989 0.13606544099781323
центре 0.2412370877966811 0.21961549445215137 0.2384262853829165 0.23988796686679678 0.24485030101779112
нашего 0.15886475709844966 0.1419195188969768 0.15996651734956058 0.14017549871132104 0.13748278934154048
это 0.19960068636795078 0.16937736170459125 0.17426745776188776 0.17196787986234227 0.19640398477362925
кусочек 0.13557174879414996 0.11688482396741877 0.12870183983859057 0.12716952460408504 0.1335547096460679
другого 0.16702864044934224 0.1512678749167767 0.1691074611981069 0.14740103988200767 0.1505763883264491
мира 0.04413506258579677 0.045270342111767496 0.047658761587167225 0.053469004663081215 0.04975567614265274
находящийся 0.156413803075647 0.13097823001026515 0.15495224597756815 0.15318147281855699 0.15319510812343082
самом 0.11346545545466223 0.11344246904316031 0.1193025649682375 0.11705376696512373 0.11129559137172323
фотоаппарат 0.1593239382657387 0.12745487849955353 0.15693940768377387 0.15896190575510627 0.16236062741286686
вся 0.0696047088908823 0.07503658763329644 0.07363758895963002 0.07514562817514116 0.07070543451850653
семья 0.21410961857592856 0.20336217943722126 0.2084996300874583 0.2124309104181875 0.21997246294646478
поехала 0.1403961327465766 0.1282715940796227 0.13539857478850387 0.1300597410723597 0.1361734294430496
парк 0.14189294408410327 0.13392110598472923 0.1354184464055659 0.12427930813581038 0.1309359898490862
росли 0.097406041383111 0.09820836107443225 0.10451808187406693 0.11127333402857442 0.10474879187926894
превращаясь 0.18252153230151086 0.1375727020906583 0.1648019441679945 0.15896190575510627 0.17545422639777547
ласковых 0.23036582457631793 0.1528878066458395 0.1865679887233012 0.1632972304575183 0.20164142436759272
стал 0.11483107217296347 0.09572446575653595 0.10741271409277327 0.10404779285788776 0.10998623147323239
плохо 0.12740190205147442 0.11297673867105476 0.12122348795090303 0.12861463283822236 0.13486406954455876
спать 0.1031130073194179 0.10135372851502919 0.10135849476119983 0.10260268462375044 0.10213007208228721
капризничать 0.23501727016703833 0.14258099101967744 0.21057290213426627 0.20954069394991284 0.2317567020328825
детском 0.18123343967638827 0.15328603986256745 0.16775619123788701 0.14017549871132104 0.15581382792041254
раскрыл 0.15898998832589215 0.12964853604932608 0.15016318626561237 0.15607168928683166 0.16236062741286686
придать 0.16243682877645158 0.12219685009563723 0.1471294527274716 0.14740103988200767 0.16497934720984858
объем 0.14354480360798733 0.13224042681582657 0.1326297961445239 0.12283419990167305 0.13748278934154048
тонким 0.16017670329070413 0.1377954427034044 0.14648693710913177 0.14162060694545833 0.1584325477173943
волосам 0.09399498128324939 0.10085424956523482 0.0999608576945018 0.09682225168720111 0.09165519289436032
нанесите 0.15415367758989953 0.14016459285715877 0.1500704520526561 0.14017549871132104 0.14272022893550393
них 0.10916584997913736 0.10431010392056879 0.10379607978747885 0.09393203521892646 0.09951135228530548
лечебную 0.21306602501390795 0.14254724244198863 0.17598966457393272 0.16763255515993028 0.19640398477362925
тебя 0.0939938746744649 0.08426317043463159 0.09039496170514043 0.10726576583287398 0.10755649145541428
впереди 0.14058357997901258 0.12236663675452523 0.12947935953573347 0.1287189189994488 0.14124888636915853
замечательный 0.17506846065984255 0.12489840634345224 0.15853371230077676 0.16018354364375847 0.1788288653114117
день 0.12620061673766692 0.12820507110999282 0.1267653473415259 0.13014912921055377 0.12699441159795902
полный 0.14139214213086498 0.12177210510963209 0.13752306234320372 0.13586997005497373 0.1399530250263222
приятных 0.17726987440174732 0.14643514817643563 0.1615230590654112 0.1473116517438136 0.16068680651170328
рот 0.05400447598662012 0.05524642167657924 0.05645526407330455 0.05924943759963053 0.056302475635107055
ехали 0.1860160798863341 0.14700205469691136 0.1512826206934416 0.12572441636994772 0.1597419076158851
брала 0.12608995585921995 0.10974362492846694 0.11394385223383606 0.12283419990167305 0.13486406954455876
меня 0.11732973333002993 0.09835010510072524 0.10283561829614608 0.10838311756029975 0.12177047055965014
сдав 0.18233070376445565 0.12988477609314775 0.1447581064247328 0.13584017400890902 0.17021678680381203
молоко 0.13822545813757375 0.10561279901935682 0.11000264818319473 0.11416355049684906 0.14664830863097653
смерти 0.15917485347116436 0.11773528812517674 0.1415256567159715 0.14451082341373303 0.1597419076158851
его 0.07874658849418273 0.08007187542446666 0.08077149948490855 0.08237116934582782 0.08118031370643343
спасла 0.1665157887560064 0.1219876089139666 0.1402207538622297 0.13294995754063438 0.15712318781890341
собака 0.10830712156238899 0.10858267385597192 0.1110359722704217 0.11705376696512373 0.11653303096568669
приносившая 0.2777091919413552 0.1394558727256938 0.22376765586347228 0.2109858021840502 0.26318133959666323
понял 0.10468137935834029 0.10553855214844142 0.11028747469441753 0.11127333402857442 0.10605815177775979
огромному 0.14700953423389568 0.11120156348462346 0.12713860596304208 0.13873039047718366 0.15319510812343082
расходу 0.17668933513776147 0.13796418559184845 0.16090048335147727 0.14595593164787032 0.16105126751437598
воды 0.10713233338114295 0.10643626431496371 0.10914816864952627 0.11416355049684906 0.10998623147323239
купали 0.25705200280513035 0.14748803421563017 0.18426950501645653 0.1632972304575183 0.22913798223590082
кто 0.07464973833927901 0.06472302229159663 0.0653974917512303 0.06647497877031719 0.07594287411246997
желает 0.16635477717786606 0.12755612423261997 0.13202702376030812 0.12861463283822236 0.16236062741286686
невозможного 0.21601194055469752 0.14035358489221608 0.18497163548598258 0.17052277162820495 0.20426014416457441
объяснят 0.28667216979116633 0.15429174747769395 0.1963315765731253 0.17341298809647962 0.25139710051024544
близок 0.2210211896523964 0.1497761877829314 0.16233123977994537 0.15029125635028232 0.2094975837585379
локоть 0.16571073086530477 0.13581777605084025 0.14345320357099103 0.13294995754063438 0.1597419076158851
да 0.03864874214545992 0.03602323182503401 0.03535160675339978 0.03179238115102126 0.03273399746227155
самолете 0.18026804646847022 0.12700264755852353 0.14421631463858034 0.13586997005497373 0.16846197456872117
летела 0.1873562446025925 0.14952136862520682 0.16740341881952758 0.15303249258823357 0.17234955859723014
домой 0.0887529754712171 0.0896740764162434 0.08895273300290452 0.09010324329961415 0.09200615534137847
читать 0.1640436862097672 0.1365953154469119 0.13810650940910824 0.13443975984386874 0.1542074997975217
образом 0.11326270013404109 0.10518756694047782 0.1114135329946008 0.12427930813581038 0.12438919035663186
узнал 0.1225715547072648 0.12362778978964267 0.12484674612855147 0.11416355049684906 0.11391431116870497
чего 0.10672682273990067 0.10009828142500551 0.10503474391768042 0.1054929010920251 0.10736751167625065
надо 0.40014955202939456 0.3602998154057178 0.37106270539979436 0.38006346557811777 0.4072109284306579
ним 0.088639855462138 0.07760822925318364 0.07865186033162246 0.07225541170686652 0.08248967360492429
снова 0.1287317384190778 0.10987861923922215 0.11510965376814343 0.11416355049684906 0.1309359898490862
прежняя 0.1998809657817506 0.1437689409543235 0.1687232766015738 0.1546265810526943 0.18331038578872064
нравится 0.11475354807978479 0.09553547372147862 0.109744317161388 0.12283419990167305 0.12569855025512272
коллеги 0.16618183881615978 0.1335903699233789 0.1555616422341379 0.15029125635028232 0.1636699873113577
недавно 0.13272721091367096 0.12153537797293658 0.13033131243767926 0.13150484930649703 0.1335547096460679
заходил 0.15550140413285185 0.13065424366445258 0.13925366849854295 0.13584017400890902 0.14795766852946737
наш 0.22705036317978133 0.22007036961163948 0.22108068545743167 0.20417740565826917 0.20970006209335604
мамы 0.11149304825287686 0.09998151830467186 0.11358862147109783 0.1258584985772388 0.12051510488377747
подруга 0.10207949619298914 0.09050241264058892 0.09816332994218385 0.11012618625508394 0.11403579816959587
которая 0.10530194097336451 0.11144462282867915 0.11401473449675846 0.12728870878834378 0.11792338219810483
живет 0.09457816411266486 0.10002827922056236 0.10068723017109667 0.11012618625508394 0.10366890742690534
прямо 0.09696843908711907 0.09666817340728982 0.09975633709965348 0.104405345410664 0.1010771847412327
напротив 0.13808707056124925 0.12380954501628838 0.1419611933950842 0.14159081089939363 0.1386571636834859
здания 0.17551700608714754 0.14439770826977932 0.168825980766733 0.1473116517438136 0.15291163845468536
знак 0.14938892755530267 0.11070883425036684 0.12022990709780017 0.1199439834333984 0.14926702842795825
требовала 0.16791718582500548 0.1303505064652533 0.162556451439982 0.161852122223381 0.16759806700683028
красоты 0.1428530501611622 0.12782611285413042 0.13973721118038634 0.1300597410723597 0.1335547096460679
николай 0.15149400485469278 0.13030325845648896 0.14797068451643203 0.14162060694545833 0.14533894873248562
фомин 0.14310351261604717 0.1355612868604053 0.14198932778075282 0.13150484930649703 0.132245349747577
украсил 0.1518935521041521 0.1404075826165182 0.15120975809754736 0.14451082341373303 0.14795766852946737
свой 0.09080456667935786 0.09131015179483983 0.093774160915848 0.0910418187506518 0.0890364730973786
дом 0.15480965068602678 0.15955652559714806 0.15917165266707828 0.15751679752096895 0.15581382792041257
помолчать 0.18213987522740044 0.13168020042619236 0.1559060835965469 0.15029125635028232 0.17545422639777547
старинных 0.21913804889255822 0.14818534245690762 0.1847429411714093 0.16161375385486348 0.1930833400826112
углом 0.1467805891720421 0.10046916785610108 0.12140287880321239 0.12728870878834378 0.15291163845468536
морской 0.22754827565452684 0.14751064924191648 0.16566618879183434 0.15160228237712856 0.20992953753948332
музей 0.12726886308427485 0.11801787157671129 0.11946242564020408 0.11870744752171387 0.12699441159795902
бесчисленными 0.2510674010204532 0.13941433066202324 0.2154034122639426 0.20452006018801305 0.24362193245322755
моделями 0.19364178249837963 0.13793134161521112 0.15606225675194524 0.15017207216602357 0.1853081720255933
кораблей 0.16661101858973656 0.13587386131603033 0.14830044409991203 0.1430210211104986 0.16587025188304855
аварии 0.1270563941976567 0.1195543016702554 0.12495600587872085 0.12156786794392385 0.12310682756945009
мобильный 0.16790353764999702 0.12262048172650208 0.15429880438421137 0.16304396406596847 0.17753300396857538
телефон 0.09930559683991878 0.10111046041688472 0.10472547053735722 0.10583555562176898 0.10237304608406902
отвлекал 0.15437635186864113 0.13658195518522892 0.15553125436612203 0.15160228237712856 0.15161577711184906
водителя 0.16047893044539593 0.1367222379329003 0.15939249393710817 0.15160228237712856 0.15291163845468536
приложил 0.21575551470802962 0.13174094786603222 0.1975569929586188 0.18497385396957824 0.19902270457061097
бросить 0.18367843030740796 0.13532504681658364 0.1613641544162586 0.15751679752096898 0.18331038578872064
дополнительные 0.20688795112674604 0.13713397058070376 0.1760095361909948 0.17630320456475426 0.21080694365702873
занятия 0.14393242407388065 0.13720146773608138 0.1379951327512793 0.12716952460408504 0.1335547096460679
школу 0.10658370133710927 0.09806661704813925 0.10130550378236769 0.1054929010920251 0.11260495127021411
ухо 0.11204020481853125 0.11097207315633954 0.12046836650254486 0.10260268462375044 0.09689263248832378
главные 0.1306042434389319 0.11224776939297651 0.11960726309652239 0.12138909166753573 0.1335547096460679
лекарства 0.12968588110435378 0.12256133473467636 0.13031806469297122 0.13294995754063438 0.132245349747577
должны 0.1095892507957286 0.11361796164714213 0.11388423738264991 0.1199439834333984 0.11653303096568669
входить 0.12430690171611047 0.12453225167170276 0.12741018472955684 0.1300597410723597 0.1270079101536136
аптечку 0.13984153731075993 0.13326638357756634 0.13708766223877872 0.13294995754063438 0.13748278934154048
газовой 0.1851692782531517 0.1273806316286382 0.1703328775836004 0.16763255515993028 0.17938230609324804
плите 0.1320294940750629 0.12169737114584285 0.1255223811086614 0.12283419990167305 0.132245349747577
стояла 0.14274570910906867 0.1318624427457119 0.13797526113421724 0.1343950657747717 0.13879214924003133
открытая 0.1582147473941054 0.13427209119269284 0.14506280455301768 0.14306571517959565 0.15712318781890341
кастрюля 0.16985528815447232 0.14231775211370473 0.15731034453559894 0.148846148116145 0.15712318781890341
кипящей 0.1811559155832096 0.1489594722028622 0.16554381787164463 0.13873039047718366 0.15450446802192166
принадлежит 0.18236322576706587 0.11973466520297579 0.1570914835985409 0.16590438448817843 0.19178747873977486
числу 0.12301358343839457 0.11635451899717876 0.1189248676693707 0.11870744752171387 0.1244026889122864
последних 0.1826229099618214 0.13683580015720576 0.1607757223742526 0.1573231232215485 0.180124726654248
свидетелей 0.20708043957697794 0.14722340361573216 0.17019609803385713 0.15589291301044353 0.1943792014254475
страшных 0.1931578255899716 0.15038978563460131 0.16269650878223044 0.1430210211104986 0.17494128128290276
событий 0.15191525393198085 0.1328344017831496 0.14330508832216765 0.12442828836613383 0.13476957965497693
прошлого 0.17621343188217373 0.15276123208333242 0.17200543949666217 0.14016060068828864 0.14772819308334012
лестнице 0.16010514258930844 0.11844400825664171 0.13060951507654806 0.13150484930649703 0.1584325477173943
сосед 0.1377662769702847 0.13157220497758818 0.13874363032728348 0.13584017400890902 0.1361734294430496
попросил 0.18318346878942104 0.13910488751773017 0.1663254348094189 0.1546265810526943 0.17021678680381203
говорить 0.23778428395433865 0.15025541758611244 0.19366215601445558 0.17485809633061694 0.21342566345401046
до 0.0275866503880416 0.028537797293656325 0.028005732312792634 0.027457056448609272 0.027496557868308097
роман 0.09846752512048051 0.08878575818371696 0.09239639546621203 0.1011575763896131 0.10736751167625065
захватывает 0.2078659473791539 0.13627000699187028 0.1996435127501348 0.19364450337440223 0.20426014416457441
читателя 0.13861904199525008 0.13312463955127335 0.1412143347153326 0.1343950657747717 0.13486406954455876
первой 0.1162205424583966 0.1166890822168237 0.11993845671422333 0.11705376696512373 0.11522367106719582
страницы 0.10821767068564436 0.11011485928304382 0.11643442823894723 0.11271844226271174 0.10605815177775979
держит 0.14038420596301066 0.1305462482158484 0.13563703419324852 0.12716952460408504 0.1309359898490862
сделала 0.18590593969115876 0.10992393875783285 0.14589173486474918 0.15288655277077384 0.18983046365059347
вопросе 0.16141708878156288 0.11283499464476178 0.13802825211304942 0.14306571517959565 0.16236062741286686
послышался 0.22700843500250314 0.14600984651286036 0.1913967916693811 0.18063852926716625 0.21735374314948305
упрек 0.16458364981832252 0.1377616941257156 0.14292329378266952 0.1343950657747717 0.15188574822493994
командиру 0.1932854544697804 0.14071806953125524 0.18507761744364687 0.16618744692579296 0.17545422639777547
словно 0.12633445492232193 0.11935521985423954 0.1224290327193345 0.11849887519926106 0.12438919035663186
виновником 0.20219476179354484 0.13824767364443447 0.16760384217374458 0.16763255515993028 0.20164142436759272
шаг 0.08723395542383339 0.0784840392815324 0.08025213381992609 0.08635258999090005 0.09363259355738733
современном 0.1762540075376043 0.11146480239059617 0.17280358197164952 0.17341298809647962 0.17676358629626632
обществе 0.138642895562382 0.11640559416423771 0.13426589261596658 0.13873039047718366 0.14141086903701305
школа 0.09970791061133928 0.09970679792381533 0.09972902216211114 0.10404779285788776 0.10474879187926894
оказывают 0.14842285808646075 0.13141696152021964 0.14290342216560745 0.1343950657747717 0.1401015091385222
большое 0.12803402158046975 0.114272684054305 0.11974636441595678 0.12138909166753573 0.1296266299505953
влияние 0.10581442379710551 0.10115123704889632 0.10057025395107157 0.10982822579443709 0.11522367106719582
навстречу 0.16346800874741374 0.12447687645443377 0.14759177198156848 0.1486397040826968 0.16417769829240517
студент 0.10011938464436454 0.09788437472861969 0.1050678632794505 0.11271844226271174 0.10736751167625065
получает 0.14008603637386188 0.13242941885088388 0.14259872403732257 0.13873039047718366 0.13879214924003133
отличные 0.12693675749240238 0.121353135653417 0.13025844984178506 0.12716952460408504 0.12569855025512272
оценки 0.10187858522034213 0.1099596158256753 0.10899581958538383 0.10982822579443709 0.10343943198077807
самого 0.12350184382540887 0.12580119819280194 0.12790035128375427 0.12138909166753573 0.11784239086417755
первого 0.13358593933041932 0.1289803142110877 0.139273540115605 0.14162060694545833 0.13486406954455876
приехала 0.24516988382661645 0.1531265261770016 0.19089729762146068 0.17412079621115908 0.22574433515205714
числе 0.11400216071512995 0.09263309604024111 0.10596870991959711 0.1199439834333984 0.12831727005210444
возможных 0.15585920763983035 0.11928097298332418 0.1432346157833084 0.14595593164787032 0.16105126751437598
кандидатов 0.16538870770902414 0.12770461797445073 0.15130249231050363 0.14740103988200767 0.16236062741286686
депутата 0.18017195593901875 0.13573677946438711 0.15360759988970227 0.14595593164787032 0.17414486649928462
партии 0.2045025944135561 0.15304305010320804 0.17559223223269158 0.15029125635028232 0.1780729461947572
звонить 0.1680097720933061 0.12900000668013084 0.14296419790163917 0.13730018026607868 0.16457439054021222
если 0.17909411898294542 0.15560682865241723 0.15494452950771243 0.1652488714747553 0.193920250533193
откликается 0.3642483965392409 0.1445981121950242 0.21837309227354654 0.20308984997690804 0.34081153316595136
спокойный 0.25046540584170174 0.1490604395971436 0.17287077671800372 0.1587533334326535 0.23714262573904596
женский 0.18595749109902301 0.15165233036364406 0.1511390124093127 0.12728870878834378 0.16068680651170328
ней 0.0949099359653801 0.08873258695519501 0.08707823705234542 0.08918382244961809 0.09748050836111559
досталась 0.15425505525021013 0.12050942121119679 0.1374321036011877 0.14306571517959565 0.1584325477173943
